sample_size,parameter,estimate
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
20000,alpha_time,-0.029999999329447746
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,psi,0.5
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_S,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,gamma_G,0.10000000149011612
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,sigma_Z,0.05231073498725891
50000,beta_0,-6.148425579071045
50000,beta_0,-6.1178083419799805
50000,beta_0,-6.157522678375244
50000,beta_0,-6.140825271606445
50000,beta_0,-6.159283638000488
50000,beta_0,-6.13360595703125
