sample_size,parameter,estimate
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_C,0.05000000074505806
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GS,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,gamma_GC,0.0
20000,beta_GS,0.41945216059684753
20000,beta_GS,0.4638933539390564
20000,beta_GS,0.4554745554924011
20000,beta_GS,0.5103983283042908
20000,beta_GS,0.5105540752410889
20000,beta_GS,0.47625797986984253
20000,beta_GS,0.5081089735031128
20000,beta_GS,0.44579070806503296
20000,beta_GS,0.5125494003295898
20000,beta_GS,0.4760855734348297
20000,beta_GS,0.46110114455223083
20000,beta_GS,0.4079059958457947
20000,beta_GS,0.5094688534736633
20000,beta_GS,0.42236799001693726
20000,beta_GS,0.5101366639137268
20000,beta_GS,0.4740484952926636
20000,beta_GS,0.46011415123939514
20000,beta_GS,0.4584989845752716
20000,beta_GS,0.4479089081287384
20000,beta_GS,0.4776020646095276
20000,beta_GS,0.4522247016429901
20000,beta_GS,0.5178831815719604
20000,beta_GS,0.4118857979774475
20000,beta_GS,0.46960312128067017
20000,beta_GS,0.5001834034919739
20000,beta_GS,0.5343944430351257
20000,beta_GS,0.47798919677734375
20000,beta_GS,0.47390061616897583
20000,beta_GS,0.5118371248245239
20000,beta_GS,0.49718764424324036
20000,beta_GS,0.5239366292953491
20000,beta_GS,0.5136640667915344
20000,beta_GS,0.5296761393547058
20000,beta_GS,0.4387654662132263
20000,beta_GS,0.5597513318061829
20000,beta_GS,0.394248366355896
20000,beta_GS,0.47946372628211975
20000,beta_GS,0.4964061975479126
20000,beta_GS,0.4228346049785614
20000,beta_GS,0.49448952078819275
20000,beta_GS,0.37786149978637695
20000,beta_GS,0.5212936401367188
20000,beta_GS,0.48152172565460205
20000,beta_GS,0.47058701515197754
20000,beta_GS,0.42980337142944336
20000,beta_GS,0.4863625764846802
20000,beta_GS,0.42869094014167786
20000,beta_GS,0.5064612030982971
20000,beta_GS,0.39525482058525085
20000,beta_GS,0.5405729413032532
20000,beta_GS,0.4826506972312927
20000,beta_GS,0.471556693315506
20000,beta_GS,0.500751256942749
20000,beta_GS,0.44166961312294006
20000,beta_GS,0.4431062936782837
20000,beta_GS,0.479125440120697
20000,beta_GS,0.5023021697998047
20000,beta_GS,0.48799562454223633
20000,beta_GS,0.45550745725631714
20000,beta_GS,0.4294840395450592
20000,beta_GS,0.5545040965080261
20000,beta_GS,0.5375732779502869
20000,beta_GS,0.4845948815345764
20000,beta_GS,0.4554789364337921
20000,beta_GS,0.41805705428123474
20000,beta_GS,0.4892597496509552
20000,beta_GS,0.47335314750671387
20000,beta_GS,0.43819940090179443
20000,beta_GS,0.44107186794281006
20000,beta_GS,0.4985927641391754
20000,beta_GS,0.4705629348754883
20000,beta_GS,0.39445096254348755
20000,beta_GS,0.4090394079685211
20000,beta_GS,0.478366881608963
20000,beta_GS,0.5342129468917847
20000,beta_GS,0.4149967133998871
20000,beta_GS,0.4377099871635437
20000,beta_GS,0.544120192527771
20000,beta_GS,0.5165266394615173
20000,beta_GS,0.4399823844432831
20000,beta_GS,0.46542292833328247
20000,beta_GS,0.512477457523346
20000,beta_GS,0.49492400884628296
20000,beta_GS,0.46289846301078796
20000,beta_GS,0.5019131302833557
20000,beta_GS,0.3890875577926636
20000,beta_GS,0.417349636554718
20000,beta_GS,0.45582741498947144
20000,beta_GS,0.42848506569862366
20000,beta_GS,0.5036818981170654
20000,beta_GS,0.47088146209716797
20000,beta_GS,0.45814016461372375
20000,beta_GS,0.42731523513793945
20000,beta_GS,0.4461533725261688
20000,beta_GS,0.4776155352592468
20000,beta_GS,0.5457114577293396
20000,beta_GS,0.5167463421821594
20000,beta_GS,0.51731938123703
20000,beta_GS,0.5049758553504944
20000,beta_GS,0.4665040671825409
20000,beta_GS,0.43552568554878235
20000,beta_GS,0.46792858839035034
20000,beta_GS,0.4343324303627014
20000,beta_GS,0.5675123333930969
20000,beta_GS,0.4758825898170471
20000,beta_GS,0.41069296002388
20000,beta_GS,0.46640169620513916
20000,beta_GS,0.4842272996902466
20000,beta_GS,0.5018413066864014
20000,beta_GS,0.4672202169895172
20000,beta_GS,0.4351588785648346
20000,beta_GS,0.5209455490112305
20000,beta_GS,0.4400354027748108
20000,beta_GS,0.4226174056529999
20000,beta_GS,0.46442538499832153
20000,beta_GS,0.5364093780517578
20000,beta_GS,0.5017367005348206
20000,beta_GS,0.43598777055740356
20000,beta_GS,0.5252570509910583
20000,beta_GS,0.5493034720420837
20000,beta_GS,0.5024724006652832
20000,beta_GS,0.46007606387138367
20000,beta_GS,0.5003933906555176
20000,beta_GS,0.4529797434806824
20000,beta_GS,0.4595505893230438
20000,beta_GS,0.40634310245513916
20000,beta_GS,0.4863757789134979
20000,beta_GS,0.45596951246261597
20000,beta_GS,0.5018327832221985
20000,beta_GS,0.532600462436676
20000,beta_GS,0.47733160853385925
20000,beta_GS,0.4480338990688324
20000,beta_GS,0.47110363841056824
20000,beta_GS,0.47518429160118103
20000,beta_GS,0.5029652714729309
20000,beta_GS,0.48970746994018555
20000,beta_GS,0.41047927737236023
20000,beta_GS,0.4977160394191742
20000,beta_GS,0.5246790051460266
20000,beta_GS,0.4976581037044525
20000,beta_GS,0.5003973841667175
20000,beta_GS,0.5175135135650635
20000,beta_GS,0.48629358410835266
20000,beta_GS,0.4268955886363983
20000,beta_GS,0.5060589909553528
20000,beta_GS,0.48922044038772583
20000,beta_GS,0.4370972812175751
20000,beta_GS,0.49462732672691345
20000,beta_GS,0.446195513010025
20000,beta_GS,0.4764286279678345
20000,beta_GS,0.4517872929573059
20000,beta_GS,0.4804822504520416
20000,beta_GS,0.5237639546394348
20000,beta_GS,0.42937013506889343
20000,beta_GS,0.503776490688324
20000,beta_GS,0.49782368540763855
20000,beta_GS,0.5223321318626404
20000,beta_GS,0.46235960721969604
20000,beta_GS,0.5227859020233154
20000,beta_GS,0.475403368473053
20000,beta_GS,0.48817795515060425
20000,beta_GS,0.6172796487808228
20000,beta_GS,0.5206872820854187
20000,beta_GS,0.5018432140350342
20000,beta_GS,0.4682750999927521
20000,beta_GS,0.4253659248352051
20000,beta_GS,0.40671923756599426
20000,beta_GS,0.4174819886684418
20000,beta_GS,0.48166540265083313
20000,beta_GS,0.4712308645248413
20000,beta_GS,0.45512089133262634
20000,beta_GS,0.4267490804195404
20000,beta_GS,0.4503757059574127
20000,beta_GS,0.4406214952468872
20000,beta_GS,0.5046119093894958
20000,beta_GS,0.5219974517822266
20000,beta_GS,0.5202963948249817
20000,beta_GS,0.4542454779148102
20000,beta_GS,0.4628254175186157
20000,beta_GS,0.5167421102523804
20000,beta_GS,0.5293368697166443
20000,beta_GS,0.5073086619377136
20000,beta_GS,0.4355682134628296
20000,beta_GS,0.3712523579597473
20000,beta_GS,0.4567463994026184
20000,beta_GS,0.5308310389518738
20000,beta_GS,0.44096049666404724
20000,beta_GS,0.5004119873046875
20000,beta_GS,0.5249672532081604
20000,beta_GS,0.4836808443069458
20000,beta_GS,0.48854032158851624
20000,beta_GS,0.4809354841709137
20000,beta_GS,0.4262602925300598
20000,beta_GS,0.4725009799003601
20000,beta_GS,0.4407627284526825
20000,beta_GS,0.42502668499946594
20000,beta_GS,0.48679980635643005
20000,beta_GS,0.4600371718406677
20000,beta_GS,0.48850658535957336
20000,beta_GS,0.4581931233406067
20000,beta_time,-0.004837297834455967
20000,beta_time,-0.0032355585135519505
20000,beta_time,-0.002227167831733823
20000,beta_time,-0.00026743850321508944
20000,beta_time,-0.004078942351043224
20000,beta_time,-0.005840130615979433
20000,beta_time,0.0003853156522382051
20000,beta_time,-0.0030561494641005993
20000,beta_time,-0.0026275133714079857
20000,beta_time,-0.006426949519664049
20000,beta_time,-0.0034342326689511538
20000,beta_time,-0.006291354075074196
20000,beta_time,-0.01153167150914669
20000,beta_time,-0.002147626830264926
20000,beta_time,-0.0059632002376019955
20000,beta_time,-0.002491614781320095
20000,beta_time,-0.0016242254059761763
20000,beta_time,-0.001381219131872058
20000,beta_time,-0.003295848611742258
20000,beta_time,-0.0005226131179369986
20000,beta_time,-0.005385342985391617
20000,beta_time,0.0027822803240269423
20000,beta_time,-0.004233143292367458
20000,beta_time,-0.0032646814361214638
20000,beta_time,-0.0077977897599339485
20000,beta_time,0.00023463366960640997
20000,beta_time,0.0023059805389493704
20000,beta_time,-0.0015665097162127495
20000,beta_time,-0.008902231231331825
20000,beta_time,-0.004113685339689255
20000,beta_time,-0.005105115938931704
20000,beta_time,-0.002514647552743554
20000,beta_time,-0.0026429882273077965
20000,beta_time,-0.0042481375858187675
20000,beta_time,-0.003906178055331111
20000,beta_time,0.003398389555513859
20000,beta_time,-0.005741637200117111
20000,beta_time,-0.00463690422475338
20000,beta_time,-0.003264803672209382
20000,beta_time,0.0017484244890511036
20000,beta_time,0.0006695514312013984
20000,beta_time,-0.0027498179115355015
20000,beta_time,-0.0016652370104566216
20000,beta_time,0.0005369802820496261
20000,beta_time,-0.007707782089710236
20000,beta_time,-0.003605412784963846
20000,beta_time,-0.0058828857727348804
20000,beta_time,-0.001421693479642272
20000,beta_time,-0.0036494885571300983
20000,beta_time,-0.010607700794935226
20000,beta_time,-0.00029001181246712804
20000,beta_time,-0.004529778379946947
20000,beta_time,-0.006760802119970322
20000,beta_time,-0.0018309599254280329
20000,beta_time,-0.004507036879658699
20000,beta_time,-0.004656319972127676
20000,beta_time,-0.009770502336323261
20000,beta_time,-0.004391837865114212
20000,beta_time,-0.0030227755196392536
20000,beta_time,-0.00428270036354661
20000,beta_time,-0.002548402175307274
20000,beta_time,0.003443719120696187
20000,beta_time,-0.0024916594848036766
20000,beta_time,-0.003002000041306019
20000,beta_time,0.003974274266511202
20000,beta_time,-0.002146231709048152
20000,beta_time,-0.008357583545148373
20000,beta_time,-0.0021568522788584232
20000,beta_time,-0.0020027270074933767
20000,beta_time,0.0013959123753011227
20000,beta_time,-0.005630001425743103
20000,beta_time,-0.008759772405028343
